uaat_target,baseline,baseline_target,uaat_coverage,baseline_coverage,coverage_gap,uaat_risk,baseline_risk,risk_delta_baseline_minus_uaat,risk_reduction_pct,uaat_wrong_auto_rate,baseline_wrong_auto_rate,wrong_auto_delta,uaat_auto_error_rate,baseline_auto_error_rate,uaat_defer_rate,baseline_defer_rate,n
0.81,fixed,0.7,0.7256778309409888,0.7304625199362041,0.004784688995215336,4.1419457735247205,4.2009569377990434,0.05901116427432296,1.4047076689445896,0.386762360446571,0.3931419457735247,0.006379585326953707,0.532967032967033,0.5382096069868996,0.2743221690590112,0.2695374800637958,1254
0.81,uncertainty_grid,0.7,0.7256778309409888,0.7304625199362041,0.004784688995215336,4.1419457735247205,4.2009569377990434,0.05901116427432296,1.4047076689445896,0.386762360446571,0.3931419457735247,0.006379585326953707,0.532967032967033,0.5382096069868996,0.2743221690590112,0.2695374800637958,1254
0.82,fixed,0.7,0.7288676236044657,0.7304625199362041,0.0015948963317384823,4.162679425837321,4.2009569377990434,0.03827751196172269,0.9111617312072939,0.3891547049441786,0.3931419457735247,0.003987240829346095,0.5339168490153173,0.5382096069868996,0.2711323763955343,0.2695374800637958,1254
0.82,uncertainty_grid,0.7,0.7288676236044657,0.7304625199362041,0.0015948963317384823,4.162679425837321,4.2009569377990434,0.03827751196172269,0.9111617312072939,0.3891547049441786,0.3931419457735247,0.003987240829346095,0.5339168490153173,0.5382096069868996,0.2711323763955343,0.2695374800637958,1254
0.83,fixed,0.7,0.7320574162679426,0.7304625199362041,0.0015948963317384823,4.18341307814992,4.2009569377990434,0.017543859649123306,0.4176157934700195,0.3915470494417863,0.3931419457735247,0.0015948963317383713,0.5348583877995643,0.5382096069868996,0.2679425837320573,0.2695374800637958,1254
0.83,uncertainty_grid,0.7,0.7320574162679426,0.7304625199362041,0.0015948963317384823,4.18341307814992,4.2009569377990434,0.017543859649123306,0.4176157934700195,0.3915470494417863,0.3931419457735247,0.0015948963317383713,0.5348583877995643,0.5382096069868996,0.2679425837320573,0.2695374800637958,1254
0.84,fixed,0.71,0.7376395534290271,0.7424242424242424,0.004784688995215336,4.225677830940989,4.268740031897927,0.043062200956938135,1.0087801232953562,0.3963317384370016,0.4011164274322169,0.004784688995215336,0.5372972972972972,0.5402792696025779,0.2623604465709729,0.2575757575757575,1254
0.84,uncertainty_grid,0.71,0.7376395534290271,0.7424242424242424,0.004784688995215336,4.225677830940989,4.268740031897927,0.043062200956938135,1.0087801232953562,0.3963317384370016,0.4011164274322169,0.004784688995215336,0.5372972972972972,0.5402792696025779,0.2623604465709729,0.2575757575757575,1254
0.85,fixed,0.71,0.740829346092504,0.7424242424242424,0.0015948963317384823,4.254385964912281,4.268740031897927,0.014354066985646341,0.336260041098459,0.3995215311004784,0.4011164274322169,0.0015948963317385378,0.5392895586652314,0.5402792696025779,0.259170653907496,0.2575757575757575,1254
0.85,uncertainty_grid,0.71,0.740829346092504,0.7424242424242424,0.0015948963317384823,4.254385964912281,4.268740031897927,0.014354066985646341,0.336260041098459,0.3995215311004784,0.4011164274322169,0.0015948963317385378,0.5392895586652314,0.5402792696025779,0.259170653907496,0.2575757575757575,1254
0.86,fixed,0.71,0.7472089314194578,0.7424242424242424,0.004784688995215336,4.2958532695374805,4.268740031897927,-0.02711323763955331,-0.6351578554081795,0.4043062200956938,0.4011164274322169,-0.0031897926634768536,0.5410885805763074,0.5402792696025779,0.2527910685805422,0.2575757575757575,1254
0.86,uncertainty_grid,0.71,0.7472089314194578,0.7424242424242424,0.004784688995215336,4.2958532695374805,4.268740031897927,-0.02711323763955331,-0.6351578554081795,0.4043062200956938,0.4011164274322169,-0.0031897926634768536,0.5410885805763074,0.5402792696025779,0.2527910685805422,0.2575757575757575,1254
0.87,fixed,0.72,0.7535885167464115,0.7559808612440191,0.0023923444976076125,4.329346092503987,4.358851674641148,0.029505582137161035,0.6769118185144519,0.4082934609250399,0.4114832535885167,0.003189792663476798,0.5417989417989418,0.5443037974683544,0.2464114832535885,0.2440191387559809,1254
0.87,uncertainty_grid,0.72,0.7535885167464115,0.7559808612440191,0.0023923444976076125,4.329346092503987,4.358851674641148,0.029505582137161035,0.6769118185144519,0.4082934609250399,0.4114832535885167,0.003189792663476798,0.5417989417989418,0.5443037974683544,0.2464114832535885,0.2440191387559809,1254
0.88,fixed,0.73,0.7575757575757576,0.7567783094098883,0.0007974481658692412,4.349282296650718,4.366028708133971,0.016746411483253176,0.38356164383560704,0.4106858054226475,0.4122807017543859,0.0015948963317384268,0.5421052631578948,0.5447839831401475,0.2424242424242424,0.2432216905901116,1254
0.88,uncertainty_grid,0.73,0.7575757575757576,0.7567783094098883,0.0007974481658692412,4.349282296650718,4.366028708133971,0.016746411483253176,0.38356164383560704,0.4106858054226475,0.4122807017543859,0.0015948963317384268,0.5421052631578948,0.5447839831401475,0.2424242424242424,0.2432216905901116,1254
0.89,fixed,0.74,0.7711323763955343,0.766347687400319,0.004784688995215336,4.431419457735248,4.42822966507177,-0.003189792663477853,-0.07203313524223352,0.4202551834130781,0.4194577352472089,-0.0007974481658691857,0.5449844881075491,0.5473465140478668,0.2288676236044656,0.233652312599681,1254
0.89,uncertainty_grid,0.74,0.7711323763955343,0.766347687400319,0.004784688995215336,4.431419457735248,4.42822966507177,-0.003189792663477853,-0.07203313524223352,0.4202551834130781,0.4194577352472089,-0.0007974481658691857,0.5449844881075491,0.5473465140478668,0.2288676236044656,0.233652312599681,1254
0.9,fixed,0.74,0.7719298245614035,0.766347687400319,0.005582137161084466,4.43859649122807,4.42822966507177,-0.010366826156300135,-0.23410768953719377,0.4210526315789473,0.4194577352472089,-0.0015948963317383713,0.5454545454545454,0.5473465140478668,0.2280701754385965,0.233652312599681,1254
0.9,uncertainty_grid,0.74,0.7719298245614035,0.766347687400319,0.005582137161084466,4.43859649122807,4.42822966507177,-0.010366826156300135,-0.23410768953719377,0.4210526315789473,0.4194577352472089,-0.0015948963317383713,0.5454545454545454,0.5473465140478668,0.2280701754385965,0.233652312599681,1254
0.91,fixed,0.74,0.7759170653907496,0.766347687400319,0.009569377990430561,4.4585326953748,4.42822966507177,-0.030303030303030276,-0.6843147848010078,0.423444976076555,0.4194577352472089,-0.003987240829346095,0.5457348406988695,0.5473465140478668,0.2240829346092504,0.233652312599681,1254
0.91,uncertainty_grid,0.74,0.7759170653907496,0.766347687400319,0.009569377990430561,4.4585326953748,4.42822966507177,-0.030303030303030276,-0.6843147848010078,0.423444976076555,0.4194577352472089,-0.003987240829346095,0.5457348406988695,0.5473465140478668,0.2240829346092504,0.233652312599681,1254
0.92,fixed,0.75,0.7830940988835726,0.7870813397129187,0.003987240829346095,4.499202551834131,4.535087719298246,0.035885167464114964,0.7912783541410263,0.4282296650717703,0.4322169059011164,0.003987240829346095,0.5468431771894093,0.5491388044579534,0.2169059011164273,0.2129186602870812,1254
0.92,uncertainty_grid,0.75,0.7830940988835726,0.7870813397129187,0.003987240829346095,4.499202551834131,4.535087719298246,0.035885167464114964,0.7912783541410263,0.4282296650717703,0.4322169059011164,0.003987240829346095,0.5468431771894093,0.5491388044579534,0.2169059011164273,0.2129186602870812,1254
0.93,fixed,0.76,0.7902711323763956,0.7926634768740032,0.0023923444976076125,4.53987240829346,4.569377990430622,0.029505582137161923,0.6457242582897217,0.4330143540669856,0.4362041467304625,0.003189792663476909,0.5479313824419778,0.5503018108651911,0.2097288676236044,0.2073365231259968,1254
0.93,uncertainty_grid,0.76,0.7902711323763956,0.7926634768740032,0.0023923444976076125,4.53987240829346,4.569377990430622,0.029505582137161923,0.6457242582897217,0.4330143540669856,0.4362041467304625,0.003189792663476909,0.5479313824419778,0.5503018108651911,0.2097288676236044,0.2073365231259968,1254
0.94,fixed,0.76,0.7950558213716108,0.7926634768740032,0.0023923444976076125,4.582934609250399,4.569377990430622,-0.0135566188197771,-0.2966841186736559,0.4377990430622009,0.4362041467304625,-0.0015948963317384268,0.5506519558676028,0.5503018108651911,0.2049441786283892,0.2073365231259968,1254
0.94,uncertainty_grid,0.76,0.7950558213716108,0.7926634768740032,0.0023923444976076125,4.582934609250399,4.569377990430622,-0.0135566188197771,-0.2966841186736559,0.4377990430622009,0.4362041467304625,-0.0015948963317384268,0.5506519558676028,0.5503018108651911,0.2049441786283892,0.2073365231259968,1254
0.95,fixed,0.77,0.8006379585326954,0.8022328548644339,0.0015948963317384823,4.625199362041467,4.623604465709729,-0.0015948963317384823,-0.034494653328735025,0.4425837320574162,0.4425837320574162,0.0,0.5527888446215139,0.55168986083499,0.1993620414673046,0.1977671451355661,1254
0.95,uncertainty_grid,0.77,0.8006379585326954,0.8022328548644339,0.0015948963317384823,4.625199362041467,4.623604465709729,-0.0015948963317384823,-0.034494653328735025,0.4425837320574162,0.4425837320574162,0.0,0.5527888446215139,0.55168986083499,0.1993620414673046,0.1977671451355661,1254
